Purpose Code,Revised Purpose Code,diff purp code,Collateral Code,Revised Collateral Code,diff coll code,purp/coll diff,Property Type,Net Operating Income,Annual Debt Service,Appraised Value,SWAP?,State,Bank,Team,Region,Original             Balance,Net Current Balance,Unused Commitment,Open   Date,Date Maturity,Interest Rate,Guarantor?,Risk Code,Relationship ID,Division
71,71,match,8405,8405,match,match/match,Retail,,,,,PA,FB,KIRK,SEPA,"30,000,000.00 ","29,663,808.00 ",0.00 ,05/12/17,05/15/27,3.25%,no,5,26047,
71,71,match,8422,8405,diff,match/diff,Retail,,,,,PA,FB,KIRK,SEPA,"2,190,000.00 ",0.00 ,"2,190,000.00 ",04/11/16,04/01/26,3.04%,no,4,3800,
71,71,match,8422,8405,diff,match/diff,Retail,,,,,PA,FB,KIRK,SEPA,"16,000,000.00 ","16,000,000.00 ",0.00 ,04/11/16,04/01/43,3.04%,YES,4,3800,
71,71,match,8405,8405,match,match/match,Retail,,,,,PA,FB,KIRK,SEPA,"1,879,000.00 ",0.00 ,"1,879,000.00 ",10/11/16,11/01/26,3.04%,no,4,16488,
71,71,match,8405,8405,match,match/match,Retail,,,,,PA,FB,KIRK,SEPA,"13,414,000.00 ","13,414,000.00 ",0.00 ,08/09/06,05/01/43,3.04%,no,4,16488,
71,71,match,8405,8405,match,match/match,Retail,,,,,PA,FB,KIRK,SEPA,"871,000.00 ",0.00 ,"871,000.00 ",08/11/16,08/01/23,3.04%,no,4,3800,
71,71,match,8405,8405,match,match/match,Retail,,,,,PA,FB,KIRK,SEPA,"7,700,000.00 ","7,441,700.00 ",0.00 ,08/04/16,08/01/41,3.04%,YES,4,3800,
71,71,match,8405,8405,match,match/match,Retail,,,,,PA,FB,KIRK,SEPA,"2,000,000.00 ",0.00 ,"2,000,000.00 ",06/21/16,07/01/26,3.49%,no,5,21707,
71,71,match,8405,8405,match,match/match,Retail,,,,,PA,FB,KIRK,SEPA,"14,850,000.00 ","14,736,400.00 ",0.00 ,06/21/16,07/01/41,3.49%,YES,5,21707,
71,71,match,8408,8405,diff,match/diff,Retail,,,,,PA,FB,KIRK,SEPA,"3,690,702.00 ","3,689,740.88 ",0.00 ,11/04/10,11/04/30,4.50%,YES,4,3455,
71,71,match,8608,8300,diff,match/diff,Multifamily,,,,,PA,FB,KIRK,SEPA,"11,944,000.00 ","11,833,600.00 ",0.00 ,07/21/15,07/01/42,2.94%,YES,5,18734,
71,71,match,8404,8406,diff,match/diff,Industrial,,,,,PA,FB,KIRK,SEPA,"14,100,000.00 ","12,555,130.59 ",0.00 ,06/27/13,07/01/23,3.90%,YES,5,14841,
71,71,match,8404,8406,diff,match/diff,Industrial,,,,,PA,FB,KIRK,SEPA,"1,200,000.00 ","1,107,000.00 ",0.00 ,03/19/15,09/01/23,3.49%,YES,5,14841,
71,71,match,8401,8401,match,match/match,Office,,,,,PA,FB,MOWERY,CPA,"75,000.00 ",0.00 ,"75,000.00 ",07/02/16,07/01/26,3.99%,no,4,5163,
71,71,match,8401,8401,match,match/match,Office,,,,,PA,FB,MOWERY,CPA,"640,000.00 ","553,251.52 ",0.00 ,10/02/13,10/02/33,3.99%,YES,4,5163,
71,71,match,8411,8401,diff,match/diff,Office,,,,,PA,FB,MOWERY,CPA,"152,000.00 ",0.00 ,"152,000.00 ",06/14/16,06/15/26,4.00%,no,4,5163,
71,71,match,8411,8401,diff,match/diff,Office,,,,,PA,FB,MOWERY,CPA,"2,000,000.00 ","1,305,669.62 ",0.00 ,04/23/07,04/22/27,4.00%,YES,4,5163,
71,72,diff,8405,8405,match,diff/match,Retail,,,,,PA,FB,MOWERY,CPA,"3,937,500.00 ","3,864,287.96 ",0.00 ,02/15/17,02/17/42,3.78%,YES,4,23716,
71,72,diff,8405,8405,match,diff/match,Retail,,,,,PA,FB,MOWERY,CPA,"3,937,500.00 ","3,874,311.83 ",0.00 ,02/15/17,02/17/42,4.69%,YES,4,23716,
71,71,match,8404,8406,diff,match/diff,Industrial,,,,,PA,FB,MOWERY,CPA,"7,600,000.00 ","2,704,808.30 ",0.00 ,12/28/07,12/28/27,4.00%,YES,4,13294,
71,71,match,8200,8200,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"210,000.00 ","207,972.22 ",0.00 ,07/18/17,07/18/37,4.90%,YES,5,4254,
71,71,match,8409,8409,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"806,750.00 ","594,400.80 ",0.00 ,09/28/10,09/15/30,4.25%,no,5,9206,
71,71,match,8409,8409,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"806,750.00 ","611,069.37 ",0.00 ,09/28/10,09/15/30,4.25%,no,5,9206,
71,71,match,8409,8401,diff,match/diff,Office,,,,,PA,FB,MOWERY,CPA,"915,000.00 ","673,862.58 ",0.00 ,09/28/10,09/15/30,4.25%,YES,5,9206,
71,71,match,8403,8405,diff,match/diff,Retail,,,,,PA,FB,MOWERY,CPA,"775,000.00 ","517,617.79 ",0.00 ,04/29/08,04/29/28,6.05%,no,5,9249,
71,71,match,8404,8401,diff,match/diff,Office,,,,,PA,FB,MOWERY,CPA,"1,208,098.00 ","52,444.13 ",0.00 ,07/28/00,01/12/21,3.22%,YES,4,22,
71,71,match,8405,8405,match,match/match,Retail,,,,,PA,FB,MOWERY,CPA,"464,000.00 ","313,520.49 ",0.00 ,02/11/08,08/11/29,3.74%,YES,4,8298,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"135,000.00 ",0.00 ,"135,000.00 ",10/30/13,11/01/18,3.24%,no,4,2133,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"2,240,000.00 ","1,344,196.70 ",0.00 ,04/30/08,04/30/30,3.24%,YES,4,2133,
71,71,match,8404,8406,diff,match/diff,Industrial,,,,,PA,FB,MOWERY,CPA,"3,000,000.00 ","2,686,723.19 ",0.00 ,04/10/15,04/10/35,2.89%,YES,5,9028,
71,71,match,8404,8406,diff,match/diff,Industrial,,,,,PA,FB,MOWERY,CPA,"4,000,000.00 ","3,992,283.00 ",0.00 ,09/28/17,09/15/42,2.90%,YES,5,9028,
71,71,match,8415,8300,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"2,700,000.00 ","2,210,018.26 ",0.00 ,11/01/12,11/01/32,4.25%,YES,4,878,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"1,600,000.00 ","790,509.97 ",0.00 ,04/30/08,04/30/28,3.24%,YES,4,2133,
71,71,match,8401,8406,diff,match/diff,Industrial,,,,,PA,FB,MOWERY,CPA,"4,500,000.00 ","579,043.48 ",0.00 ,01/12/00,02/01/20,4.25%,YES,4,4788,
71,71,match,8401,8401,match,match/match,Office,,,,,PA,FB,MOWERY,CPA,"4,500,000.00 ","2,707,362.16 ",0.00 ,11/28/05,11/28/27,3.75%,no,4,4788,
71,71,match,8500,8407,diff,match/diff,Self Storage,,,,,PA,FB,MOWERY,CPA,"3,850,000.00 ","2,123,526.98 ",0.00 ,11/28/05,11/28/27,3.24%,no,4,4788,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"345,000.00 ","234,649.15 ",0.00 ,04/25/13,04/25/33,4.50%,no,5,3088,
71,71,match,8402,8402,match,match/match,Hospitality,,,,,PA,FB,MOWERY,CPA,"8,160,000.00 ","6,074,048.79 ",0.00 ,01/18/07,01/01/27,3.34%,no,4,4788,
71,71,match,8401,8401,match,match/match,Office,,,,,PA,FB,MOWERY,CPA,"356,000.00 ",0.00 ,"356,000.00 ",10/01/13,10/01/18,3.24%,no,4,2133,
71,71,match,8401,8401,match,match/match,Office,,,,,PA,FB,MOWERY,CPA,"2,195,000.00 ","1,149,108.68 ",0.00 ,04/30/08,04/30/28,3.24%,YES,4,2133,
71,71,match,8401,8401,match,match/match,Office,,,,,PA,FB,MOWERY,CPA,"1,280,000.00 ","357,418.70 ",0.00 ,09/14/07,09/14/27,4.25%,YES,5,9421,
71,71,match,8300,8300,match,match/match,Office,,,,,PA,FB,MOWERY,CPA,"1,160,000.00 ","613,269.82 ",0.00 ,06/26/08,06/26/28,3.24%,YES,5,2133,
71,71,match,8200,8300,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"618,750.00 ","613,754.86 ",0.00 ,11/07/16,08/07/37,4.00%,YES,5,9305,
71,71,match,8401,8401,match,match/match,Office,,,,,PA,FB,MOWERY,CPA,"975,000.00 ","876,591.42 ",0.00 ,07/18/13,01/18/35,3.65%,YES,4,998,
71,71,match,8405,8405,match,match/match,Retail,,,,,PA,FB,MOWERY,CPA,"1,300,000.00 ","1,085,720.18 ","88,138.76 ",02/06/13,02/06/38,4.25%,no,5,9249,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"2,000,000.00 ","247,316.64 ",0.00 ,04/22/02,02/07/23,3.60%,YES,5,11945,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"2,000,000.00 ","688,498.93 ",0.00 ,09/16/02,02/07/23,3.60%,YES,5,11945,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"3,000,000.00 ","1,258,811.13 ","1,741,188.87 ",04/15/04,12/31/79,4.00%,YES,5,11945,
71,71,match,8419,8401,diff,match/diff,Office,,,,,PA,FB,MOWERY,CPA,"400,000.00 ","100,000.00 ","300,000.00 ",11/20/17,02/20/38,4.72%,YES,5,3309,
71,71,match,8404,8406,diff,match/diff,Industrial,,,,,PA,FB,MOWERY,CPA,"500,000.00 ","376,563.28 ",0.00 ,02/04/11,02/04/31,4.00%,YES,5,2133,
71,71,match,8405,8405,match,match/match,Retail,,,,,PA,FB,MOWERY,CPA,"3,500,000.00 ","3,041,675.22 ",0.00 ,10/18/13,10/18/33,5.00%,YES,5,11281,
71,71,match,8422,8405,diff,match/diff,Retail,,,,,PA,FB,MOWERY,CPA,"3,420,000.00 ","3,414,115.75 ",0.00 ,01/11/17,10/11/42,4.50%,YES,4,11281,
71,71,match,8200,8300,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"250,000.00 ","203,928.18 ",0.00 ,04/16/12,04/16/32,4.75%,YES,5,5364,
71,71,match,8608,8300,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"222,000.00 ",0.00 ,"222,000.00 ",02/13/17,02/15/27,3.75%,no,5,8489,
71,71,match,8401,8405,diff,match/diff,Retail,,,,,PA,FB,MOWERY,CPA,"3,825,000.00 ","3,275,989.02 ",0.00 ,05/31/12,05/30/22,4.25%,YES,5,4124,
71,71,match,8401,8405,diff,match/diff,Retail,,,,,PA,FB,MOWERY,CPA,"1,275,000.00 ","1,081,038.66 ",0.00 ,05/31/12,05/30/22,4.25%,YES,5,4124,
71,71,match,8405,8405,match,match/match,Retail,,,,,PA,FB,MOWERY,CPA,"2,720,000.00 ","2,473,601.34 ",0.00 ,03/19/14,03/19/39,4.05%,YES,5,4124,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"174,500.00 ","133,921.16 ",0.00 ,01/21/11,01/21/31,4.50%,no,5,10423,
71,71,match,8415,8300,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"1,320,000.00 ","1,248,645.10 ",0.00 ,07/30/15,07/31/40,4.00%,YES,4,5068,
71,71,match,8415,8300,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"870,000.00 ","745,045.28 ",0.00 ,05/31/12,05/30/22,4.25%,YES,5,4124,
71,71,match,8415,8300,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"290,000.00 ","245,842.82 ",0.00 ,05/31/12,05/30/22,4.25%,YES,5,4124,
71,71,match,8401,8401,match,match/match,Office,,,,,PA,FB,MOWERY,CPA,"288,000.00 ","267,888.92 ",0.00 ,10/30/14,01/30/40,3.95%,YES,5,60,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"427,500.00 ","402,088.19 ",0.00 ,12/11/14,06/11/40,3.95%,YES,5,60,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"3,000,000.00 ","1,387,509.62 ",0.00 ,04/29/02,10/29/24,3.60%,YES,5,11945,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"7,000,000.00 ","619,456.27 ",0.00 ,04/29/02,10/29/24,3.60%,YES,5,11945,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"4,000,000.00 ","214,475.25 ","3,785,524.75 ",11/07/08,12/31/79,4.00%,YES,5,11945,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"403,000.00 ",0.00 ,"403,000.00 ",01/30/16,02/01/26,3.09%,no,4,8812,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"4,740,000.00 ","615,203.57 ",0.00 ,09/15/08,09/30/33,3.09%,YES,4,8812,
71,71,match,8101,8300,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"1,881,500.00 ","1,753,423.01 ",0.00 ,02/11/16,02/11/36,3.09%,YES,4,8812,
71,71,match,8402,8402,match,match/match,Hospitality,,,,,PA,FB,MOWERY,CPA,"3,366,000.00 ",0.00 ,"3,366,000.00 ",01/15/17,12/15/26,3.60%,no,5,13294,
71,71,match,8405,8405,match,match/match,Retail,,,,,PA,FB,MOWERY,CPA,"2,456,000.00 ","1,410,460.95 ",0.00 ,07/27/07,07/27/28,4.00%,YES,5,13294,
71,71,match,8402,8402,match,match/match,Hospitality,,,,,PA,FB,MOWERY,CPA,"26,000,000.00 ","12,644,320.51 ",0.00 ,12/15/16,12/15/36,3.60%,YES,5,13294,
71,71,match,,1,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"252,000.00 ","92,755.20 ",0.00 ,06/26/03,06/26/23,4.15%,YES,4,60,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"600,000.00 ","335,293.59 ","264,706.41 ",06/26/03,12/31/79,4.25%,YES,4,60,
71,71,match,8416,8406,diff,match/diff,Industrial,,,,,PA,FB,MOWERY,CPA,"144,000.00 ","79,824.23 ",0.00 ,12/17/13,12/17/21,4.35%,YES,5,10741,
71,71,match,8416,8406,diff,match/diff,Industrial,,,,,PA,FB,MOWERY,CPA,"616,000.00 ","530,784.75 ",0.00 ,12/17/13,12/17/33,3.95%,YES,5,10741,
71,71,match,8416,8406,diff,match/diff,Industrial,,,,,PA,FB,MOWERY,CPA,"388,000.00 ","334,325.50 ",0.00 ,12/17/13,12/17/33,3.95%,YES,5,10741,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"1,500,000.00 ","56,639.29 ",0.00 ,03/15/12,03/15/22,4.80%,YES,3,8305,
71,71,match,8402,8402,match,match/match,Hospitality,,,,,PA,FB,MOWERY,CPA,"1,615,000.00 ","317,357.65 ","1,297,642.35 ",10/24/16,10/24/21,3.49%,no,4,8588,
71,71,match,8422,8300,diff,match/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"4,489,700.00 ","842,937.64 ","3,646,762.36 ",07/12/17,07/12/22,3.50%,no,4,8588,
71,71,match,8402,8402,match,match/match,Hospitality,,,,,PA,FB,MOWERY,CPA,"925,000.00 ",0.00 ,"925,000.00 ",10/24/16,10/24/23,2.53%,no,4,8588,
71,71,match,8300,8402,diff,match/diff,Hospitality,,,,,PA,FB,MOWERY,CPA,"2,261,000.00 ","165,608.77 ","2,095,391.23 ",10/24/16,07/01/24,3.50%,no,4,8588,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,VA,FB,WOOD,DMV,"8,076,000.00 ","8,076,000.00 ",0.00 ,04/28/15,04/28/18,3.24%,YES,7,18496,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,VA,FB,WOOD,DMV,"790,000.00 ",0.00 ,"790,000.00 ",01/15/14,02/01/23,3.25%,no,7,18496,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,VA,FB,WOOD,DMV,"6,000,000.00 ","5,511,456.11 ",0.00 ,01/15/14,01/15/24,3.25%,YES,7,18496,
71,71,match,8401,8401,match,match/match,Office,,,,,VA,FB,WOOD,DMV,"2,625,000.00 ","2,625,000.00 ",0.00 ,09/15/17,02/28/24,4.17%,YES,5,27238,
71,71,match,8422,8405,diff,match/diff,Retail,,,,,VA,FB,WOOD,DMV,"19,650,000.00 ","19,543,847.80 ",0.00 ,08/09/17,08/15/22,3.78%,YES,4,26450,
71,71,match,8404,8401,diff,match/diff,Office,,,,,VA,FB,WOOD,DMV,"3,112,500.00 ","3,068,510.62 ",0.00 ,05/30/17,06/01/22,3.14%,YES,5,25793,
71,71 ,match,8403,8405,diff,match/diff,Retail,,,,,DE,FB,WOOD,DMV,"1,158,465.00 ","1,133,967.99 ",0.00 ,06/14/17,06/14/37,4.25%,YES,4,15638,
71,71 ,match,8401,8401,match,match/match,Office,,,,,DE,FB,WOOD,DMV,"1,800,000.00 ","1,622,826.28 ",0.00 ,02/27/15,02/27/22,4.50%,YES,4,,
71,83 ,diff,8419,8609,diff,diff/diff,Office,,,,,DE,FB,WOOD,DMV,"737,000.00 ",0.00 ,"737,000.00 ",08/15/17,08/15/27,3.84%,no,4,15638,
71,71 ,match,8419,8401,diff,match/diff,Office,,,,,DE,FB,WOOD,DMV,"5,270,000.00 ","5,213,000.00 ",0.00 ,08/15/17,08/15/37,3.84%,YES,4,15638,
71,71 ,match,8403,8405,diff,match/diff,Retail,,,,,DE,FB,WOOD,DMV,"250,000.00 ","143,328.75 ","78,765.62 ",01/02/15,05/15/35,4.49%,YES,4,11349,
71,71 ,match,8403,8405,diff,match/diff,Retail,,,,,DE,FB,WOOD,DMV,"50,000.00 ","42,808.87 ","3,340.00 ",09/01/15,05/15/35,4.49%,YES,4,11349,
71,71 ,match,8422,8405,diff,match/diff,Retail,,,,,DE,FB,WOOD,DMV,"1,420,000.00 ",0.00 ,"1,420,000.00 ",11/07/17,11/07/27,3.84%,no,5,11349,
71,71 ,match,8422,8405,diff,match/diff,Retail,,,,,DE,FB,WOOD,DMV,"10,250,000.00 ","10,177,800.00 ",0.00 ,11/07/17,11/07/27,3.84%,YES,5,11349,
71,71,match,8422,8405,diff,match/diff,Retail,,,,,VA,FB,WOOD,DMV,"476,000.00 ",0.00 ,"476,000.00 ",09/14/17,09/13/27,3.64%,no,5,27168,
71,71,match,8422,8405,diff,match/diff,Retail,,,,,VA,FB,WOOD,DMV,"3,450,000.00 ","3,443,900.00 ",0.00 ,09/14/17,09/13/27,3.64%,YES,5,27168,
71,71,match,8405,8405,match,match/match,Retail,,,,,VA,FB,WOOD,DMV,"1,200,000.00 ","1,071,502.78 ","2,175.65 ",10/05/04,05/06/23,4.50%,YES,4,5628,
71,71,match,8401,8401,match,match/match,Office,,,,,VA,FB,WOOD,DMV,"897,000.00 ",0.00 ,"897,000.00 ",01/05/17,01/01/27,3.49%,no,5,13807,
71,71,match,8401,8401,match,match/match,Office,,,,,VA,FB,WOOD,DMV,"6,500,000.00 ","6,387,000.00 ",0.00 ,01/04/17,01/01/27,3.49%,YES,5,13807,
71,71,match,8405,8405,match,match/match,Retail,,,,,VA,FB,WOOD,DMV,"568,000.00 ",0.00 ,"568,000.00 ",12/16/15,01/31/22,2.90%,no,5,11721,
71,71,match,8405,8405,match,match/match,Retail,,,,,VA,FB,WOOD,DMV,"5,000,000.00 ","4,751,800.00 ",0.00 ,12/16/15,12/15/22,2.90%,YES,5,11721,
71,71,match,8401,8401,match,match/match,Office,,,,,VA,FB,WOOD,DMV,"6,662,500.00 ","6,053,782.63 ",0.00 ,10/11/13,10/11/23,3.49%,no,5,,
71,71,match,8415,8405,diff,match/diff,Retail,,,,,VA,FB,WOOD,DMV,"3,150,000.00 ","2,813,124.95 ",0.00 ,05/21/13,05/21/23,4.25%,YES,5,5628,
71,71,match,8200,8300,diff,match/diff,Multifamily,,,,,VA,FB,WOOD,DMV,"725,000.00 ","561,766.65 ",0.00 ,02/19/10,02/19/20,3.93%,YES,4,372,
71,71,match,8422,8405,diff,match/diff,Retail,,,,,VA,FB,WOOD,DMV,"1,672,000.00 ",0.00 ,"1,672,000.00 ",10/10/17,10/10/27,3.60%,no,5,27317,
71,71,match,8422,8405,diff,match/diff,Retail,,,,,VA,FB,WOOD,DMV,"12,000,000.00 ","12,000,000.00 ",0.00 ,10/10/17,10/10/27,3.60%,YES,5,27317,
71,71,match,8300,8300,match,match/match,Multifamily,,,,,VA,FB,WOOD,DMV,"2,675,000.00 ","2,256,137.37 ",0.00 ,04/29/03,06/20/21,4.08%,YES,4,372,
71,71,match,8412,8412,match,match/match,Retail,,,,,VA,FB,WOOD,DMV,"252,000.00 ",0.00 ,"252,000.00 ",03/30/17,04/15/24,3.50%,no,5,25556,
71,71,match,8412,8412,match,match/match,Retail,,,,,VA,FB,WOOD,DMV,"2,200,000.00 ","2,172,700.00 ",0.00 ,03/30/17,04/15/24,3.50%,YES,5,25556,
71,71,match,8405,8405,match,match/match,Retail,,,,,VA,FB,WOOD,DMV,"1,725,000.00 ","342,611.48 ",0.00 ,07/24/00,08/01/20,4.75%,YES,6,11721,
71,71,match,8405,8405,match,match/match,Retail,,,,,VA,FB,WOOD,DMV,"4,450,000.00 ","3,956,154.52 ",0.00 ,06/18/08,08/31/22,5.00%,YES,5,5628,
71,71,match,8413,8413,match,match/match,Special Purpose,,,,,VA,FB,WOOD,DMV,"688,000.00 ",0.00 ,"688,000.00 ",12/01/16,12/01/26,3.49%,no,4,461,
71,71,match,8413,8413,match,match/match,Special Purpose,,,,,VA,FB,WOOD,DMV,"5,500,000.00 ","4,899,967.19 ",0.00 ,06/14/06,12/01/26,3.49%,YES,4,461,
71,71,match,8401,8401,match,match/match,Office,,,,,VA,FB,WOOD,DMV,"772,000.00 ",0.00 ,"772,000.00 ",01/01/17,01/01/22,3.39%,no,5,8634,
71,71,match,8401,8401,match,match/match,Office,,,,,VA,FB,WOOD,DMV,"8,175,000.00 ","8,021,000.00 ",0.00 ,05/20/09,01/01/27,3.39%,YES,5,8634,
71,72,diff,8300,8300,match,diff/match,Multifamily,,,,,VA,FB,WOOD,DMV,"500,000.00 ","253,582.94 ",0.00 ,03/29/96,04/01/26,8.50%,no,5,14858,
71,71,match,8401,8401,match,match/match,Office,,,,,VA,FB,WOOD,DMV,"733,000.00 ",0.00 ,"733,000.00 ",05/31/16,05/27/19,1.24%,no,4,22022,
71,71,match,8401,8401,match,match/match,Office,,,,,VA,FB,WOOD,DMV,"12,250,000.00 ","12,250,000.00 ",0.00 ,05/27/16,05/27/19,3.39%,no,4,22022,
71,71,match,8401,8401,match,match/match,Office,,,,,VA,FB,WOOD,DMV,"1,250,000.00 ",0.00 ,"1,250,000.00 ",05/27/16,05/27/19,3.74%,no,4,22022,
71,71,match,8419,8401,diff,match/diff,Office,,,,,VA,FB,WOOD,DMV,"232,000.00 ","198,951.40 ",0.00 ,12/19/12,12/19/22,2.95%,YES,5,12550,Lancaster Division
71,71,match,8415,8415,match,match/match,Special Purpose,,,,,VA,FB,WOOD,DMV,"2,890,000.00 ","2,498,665.01 ",0.00 ,12/18/12,12/18/19,3.30%,YES,4,14302,Lancaster Division
71,71,match,8300,8300,match,match/match,Multifamily,,,,,VA,FB,WOOD,DMV,"3,300,000.00 ","3,109,093.65 ",0.00 ,08/23/04,05/20/20,3.93%,YES,4,372,Lancaster Division
71,71,match,8404,8406,diff,match/diff,Industrial,,,,,VA,FB,WOOD,DMV,"143,000.00 ",0.00 ,"143,000.00 ",05/09/16,05/01/26,3.24%,no,5,4917,Lancaster Division
71,71,match,8404,8406,diff,match/diff,Industrial,,,,,VA,FB,WOOD,DMV,"1,050,000.00 ","1,011,600.00 ",0.00 ,05/09/16,05/09/41,3.24%,YES,5,4917,Lancaster Division
71,71,match,8401,8401,match,match/match,Office,,,,,VA,FB,WOOD,DMV,"7,200,000.00 ","10,356.62 ",0.00 ,04/12/13,04/12/23,3.95%,no,5,13807,Lancaster Division
71,71,match,8404,8401,diff,match/diff,Office,,,,,VA,FB,WOOD,DMV,"4,387,500.00 ","3,932,493.53 ",0.00 ,06/18/13,06/18/23,4.35%,no,5,13807,Lancaster Division
71,71,match,8412,8405,diff,match/diff,Retail,,,,,VA,FB,WOOD,DMV,"1,761,500.00 ","1,574,274.44 ",0.00 ,06/18/13,06/18/23,4.20%,no,5,13807,Lancaster Division
71,71,match,8412,8405,diff,match/diff,Retail,,,,,VA,FB,WOOD,DMV,"1,774,500.00 ","1,585,916.90 ",0.00 ,06/18/13,06/18/23,4.20%,no,5,13807,Lancaster Division
71,71,match,1,1,match,match/match,Multifamily,,,,,VA,FB,WOOD,DMV,"339,105.30 ","151,178.65 ",0.00 ,01/01/08,04/01/23,3.90%,YES,4,8265,Lancaster Division
71,71,match,8300,8300,match,match/match,Multifamily,,,,,VA,FB,WOOD,DMV,"1,450,000.00 ","1,064,845.19 ",0.00 ,01/20/05,06/01/32,4.00%,YES,4,8265,Lancaster Division
71,71,match,8613,8601,diff,match/diff,Hospitality,,,,,VA,FB,WOOD,DMV,"13,561,195.00 ","3,699,660.23 ","2,908,244.04 ",02/02/16,02/28/19,4.50%,YES,5,20518,Lancaster Division
71,71,match,8613,8402,diff,match/diff,Hospitality,,,,,VA,FB,WOOD,DMV,"1,321,188.00 ",0.00 ,"1,321,188.00 ",02/02/16,02/28/36,4.50%,YES,5,20518,Lancaster Division
71,71,match,8422,8405,diff,match/diff,Retail,,,,,VA,FB,WOOD,DMV,"400,000.00 ","358,401.22 ",0.00 ,09/19/14,09/19/19,5.40%,YES,5,,Lancaster Division
71,71,match,8408,8401,diff,match/diff,Office,,,,,VA,FB,WOOD,DMV,"504,000.00 ","452,373.77 ",0.00 ,06/09/14,09/09/34,4.95%,YES,5,14988,Lancaster Division
71,71,match,8402,8402,match,match/match,Hospitality,,,,,VA,FB,WOOD,DMV,"10,340,000.00 ","8,535,250.93 ",0.00 ,07/31/08,11/01/23,4.99%,YES,4,4560,Lancaster Division
71,71,match,8401,8401,match,match/match,Office,,,,,VA,FB,WOOD,DMV,"413,142.77 ","203,302.47 ",0.00 ,09/11/07,12/01/17,5.50%,YES,6,14087,Lancaster Division
71,71,match,8401,8401,match,match/match,Office,,,,,VA,FB,WOOD,DMV,"198,750.00 ","166,973.31 ",0.00 ,05/27/14,06/01/19,5.50%,YES,5,,Lancaster Division
71,71,match,8300,8300,match,match/match,Multifamily,,,,,VA,FB,WOOD,DMV,"1,165,000.00 ",0.00 ,"1,165,000.00 ",01/13/15,01/15/22,3.75%,no,4,,Lancaster Division
71,71,match,8300,8300,match,match/match,Multifamily,,,,,VA,FB,WOOD,DMV,"10,200,000.00 ","9,532,000.00 ",0.00 ,01/13/15,01/15/22,3.75%,YES,4,,Lancaster Division
71,71,match,8405,8405,match,match/match,Retail,,,,,VA,FB,WOOD,DMV,"700,000.00 ","199,094.60 ",0.00 ,12/04/98,12/01/18,4.90%,YES,4,8265,Lancaster Division
71,71,match,8402,8402,match,match/match,Hospitality,,,,,VA,FB,WOOD,DMV,"235,000.00 ",0.00 ,"235,000.00 ",03/24/14,03/25/21,3.89%,no,4,14882,Lancaster Division
71,71,match,8402,8402,match,match/match,Hospitality,,,,,VA,FB,WOOD,DMV,"2,000,000.00 ","1,843,675.94 ",0.00 ,03/24/14,03/25/21,3.98%,YES,4,14882,Lancaster Division
